trial_nr,Participant Public ID,Participant Private ID,t_response,choice,rt,gain,loss,score tally
33,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,516,1,1,95
34,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,529,1,1,95
35,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,588,0,1,94
36,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,440,1,1,94
37,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,530,0,1,93
38,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,444,1,0,94
39,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,542,1,0,95
40,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,502,0,1,94
41,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,435,0,1,93
42,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,362,0,1,92
43,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,2015,0,0,92
44,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,395,0,1,91
45,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,16,0,1,90
46,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,412,1,0,91
47,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,789,0,0,91
48,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,401,0,0,91
49,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,479,0,1,90
50,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,312,0,1,89
51,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,398,1,0,90
52,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,360,0,1,89
53,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,1646,1,0,90
54,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,318,1,0,91
55,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,857,0,1,90
56,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,425,0,0,90
57,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,375,0,1,89
58,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,404,0,0,89
59,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,534,0,0,89
60,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,419,0,1,88
61,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,417,0,0,88
62,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,515,1,0,89
63,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,915,1,0,90
64,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,534,0,1,89
65,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,379,1,0,90
66,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,494,1,1,90
67,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,462,0,0,90
68,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,498,1,0,91
69,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,478,1,0,92
70,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,459,0,1,91
71,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,399,1,0,92
72,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,455,1,0,93
73,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,513,0,1,92
74,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,416,0,1,91
75,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,415,1,1,91
76,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,485,1,0,92
77,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,589,0,1,91
78,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,382,1,0,92
79,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,399,1,1,92
80,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,1392,0,1,91
81,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,414,0,1,90
82,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,431,1,1,90
83,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,454,0,1,89
84,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,15,0,0,89
85,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,690,0,0,89
86,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,680,1,0,90
87,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,370,1,1,90
88,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,471,0,0,90
89,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,317,0,0,90
90,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,370,0,1,89
91,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,388,0,0,89
92,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,318,0,0,89
93,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,1791,1,0,90
94,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,368,0,0,90
95,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,344,0,1,89
96,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,625,1,1,89
97,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,439,0,0,89
98,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,552,0,0,89
99,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,494,0,0,89
100,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,13,1,1,89
101,5964ee31b752840001ca4ba4,8946544,1.69E+12,,,,,89
102,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,2899,0,1,88
103,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,763,1,0,89
104,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,609,1,1,89
105,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,526,1,1,89
106,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,694,0,0,89
107,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,357,0,1,88
108,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,484,1,0,89
109,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,441,0,1,88
110,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,436,0,0,88
111,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,398,1,1,88
112,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,343,0,0,88
113,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,430,0,0,88
114,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,513,0,1,87
115,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,412,0,1,86
116,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,410,0,0,86
117,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,351,0,1,85
118,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,382,0,1,84
119,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,739,0,1,83
120,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,387,0,1,82
121,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,1250,1,1,82
122,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,599,0,1,81
123,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,327,0,1,80
124,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,351,0,0,80
125,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,315,1,1,80
126,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,370,0,1,79
127,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,263,0,1,78
128,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,400,0,0,78
129,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,418,0,0,78
130,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,58,0,1,77
131,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,353,0,1,76
132,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,384,0,0,76
133,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,465,1,1,76
134,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,459,1,1,76
135,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,484,1,1,76
136,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,388,1,0,77
137,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,393,0,1,76
138,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,746,0,1,75
139,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,459,1,0,76
140,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,399,0,1,75
141,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,2467,0,1,74
142,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,707,0,1,73
143,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,1159,1,0,74
144,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,573,0,1,73
145,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,847,0,0,73
146,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,559,1,0,74
147,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,456,0,1,73
148,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,412,1,1,73
149,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,802,1,0,74
150,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,1392,0,1,73
151,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,423,0,0,73
152,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,391,1,0,74
153,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,449,0,1,73
154,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,470,1,1,73
155,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,407,0,0,73
156,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,501,0,0,73
157,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,472,0,0,73
158,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,579,1,0,74
159,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,370,0,0,74
160,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,338,1,0,75
161,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,458,0,1,74
162,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,354,0,1,73
163,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,393,0,0,73
164,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,371,0,1,72
165,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,825,0,0,72
166,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,378,1,0,73
167,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,567,1,0,74
168,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,598,1,1,74
169,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,419,0,1,73
170,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,420,0,0,73
171,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,365,0,1,72
172,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,349,0,1,71
173,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,225,1,0,72
174,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,498,0,0,72
175,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,412,0,0,72
176,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,271,1,0,73
177,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,988,0,1,72
178,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,396,1,0,73
179,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,668,1,0,74
180,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,472,1,0,75
181,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,584,1,0,76
182,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,507,1,1,76
183,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,488,1,1,76
184,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,607,1,0,77
185,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,485,1,1,77
186,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,531,1,0,78
187,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,486,0,0,78
188,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,489,0,1,77
189,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,398,0,1,76
190,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,468,1,1,76
191,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,496,0,1,75
192,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,366,0,0,75
193,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,485,1,1,75
194,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,803,1,1,75
195,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,451,1,0,76
196,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,499,1,0,77
197,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,136,0,0,77
198,5964ee31b752840001ca4ba4,8946544,1.69E+12,1,756,0,0,77
199,5964ee31b752840001ca4ba4,8946544,1.69E+12,2,519,0,1,76
200,5964ee31b752840001ca4ba4,8946544,1.69E+12,0,370,0,0,76
1,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,1804,0,1,99
2,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,1006,1,0,100
3,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,447,1,0,101
4,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,628,0,1,100
5,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,428,0,0,100
6,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,385,0,1,99
7,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,364,0,1,98
8,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,721,0,0,98
9,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,330,0,0,98
10,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,397,0,1,97
11,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,337,1,0,98
12,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,428,0,0,98
13,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,363,0,1,97
14,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,378,1,0,98
15,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,344,1,0,99
16,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,310,0,0,99
17,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,273,1,0,100
18,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,260,0,0,100
19,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,290,1,1,100
20,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,329,0,0,100
21,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,211,1,0,101
22,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,291,0,0,101
23,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,164,1,1,101
24,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,282,1,0,102
25,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,351,1,0,103
26,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,316,0,0,103
27,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,282,0,0,103
28,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,327,0,0,103
29,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,323,0,0,103
30,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,312,1,0,104
31,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,353,0,0,104
32,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,298,0,0,104
33,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,325,1,0,105
34,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,368,1,0,106
35,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,307,0,1,105
36,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,456,0,1,104
37,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,453,0,1,103
38,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,406,0,1,102
39,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,388,0,0,102
40,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,375,1,0,103
41,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,337,0,1,102
42,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,542,1,1,102
43,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,308,0,1,101
44,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,288,0,0,101
45,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,343,0,1,100
46,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,379,0,0,100
47,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,317,0,0,100
48,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,254,1,0,101
49,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,386,0,1,100
50,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,276,1,1,100
51,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,311,0,1,99
52,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,272,0,0,99
53,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,125,1,0,100
54,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,373,0,1,99
55,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,424,0,1,98
56,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,394,1,0,99
57,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,405,0,0,99
58,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,351,1,0,100
59,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,341,0,1,99
60,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,396,1,0,100
61,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,326,1,0,101
62,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,483,1,0,102
63,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,349,1,0,103
64,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,381,0,0,103
65,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,356,1,0,104
66,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,413,1,0,105
67,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,354,1,0,106
68,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,391,1,1,106
69,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,434,1,0,107
70,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,319,1,0,108
71,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,662,1,1,108
72,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,1308,0,1,107
73,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,379,1,0,108
74,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,453,0,0,108
75,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,444,1,1,108
76,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,500,1,1,108
77,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,510,0,1,107
78,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,777,1,0,108
79,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,355,1,0,109
80,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,376,1,1,109
81,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,463,1,0,110
82,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,1404,1,0,111
83,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,385,0,1,110
84,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,285,0,0,110
85,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,446,0,0,110
86,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,279,0,1,109
87,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,233,0,0,109
88,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,442,0,0,109
89,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,375,0,1,108
90,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,389,0,1,107
91,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,425,1,0,108
92,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,399,0,1,107
93,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,401,1,0,108
94,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,362,1,1,108
95,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,404,0,1,107
96,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,269,1,0,108
97,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,391,0,1,107
98,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,311,1,1,107
99,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,526,0,1,106
100,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,415,1,0,107
101,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,450,0,1,106
102,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,512,0,0,106
103,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,385,0,1,105
104,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,351,0,0,105
105,5f9ac9de923dca223848cf19,8946542,1.69E+12,1,349,0,1,104
106,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,1938,1,1,104
107,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,629,0,1,103
108,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,415,1,1,103
109,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,468,1,1,103
110,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,433,1,1,103
111,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,578,1,0,104
112,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,771,0,0,104
113,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,544,1,1,104
114,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,457,0,1,103
115,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,450,1,0,104
116,5f9ac9de923dca223848cf19,8946542,1.69E+12,2,581,0,1,103
117,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,456,1,0,104
118,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,369,1,0,105
119,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,394,1,0,106
120,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,388,0,1,105
121,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,352,1,0,106
122,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,277,0,0,106
123,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,89,1,1,106
124,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,655,0,0,106
125,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,359,1,0,107
126,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,986,0,0,107
127,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,438,0,0,107
128,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,445,1,0,108
129,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,536,1,0,109
130,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,397,0,0,109
131,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,482,0,0,109
132,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,460,1,1,109
133,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,439,0,0,109
134,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,537,1,0,110
135,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,1072,0,0,110
136,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,777,1,0,111
137,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,840,1,0,112
138,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,554,1,0,113
139,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,603,1,0,114
140,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,459,1,0,115
141,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,410,0,0,115
142,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,465,1,0,116
143,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,634,1,0,117
144,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,1499,1,1,117
145,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,751,1,0,118
146,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,405,1,0,119
147,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,421,1,1,119
148,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,439,0,0,119
149,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,356,1,0,120
150,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,452,1,0,121
151,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,324,1,0,122
152,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,479,1,1,122
153,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,596,1,0,123
154,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,381,0,0,123
155,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,100,1,1,123
156,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,406,1,0,124
157,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,433,1,0,125
158,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,472,1,0,126
159,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,447,1,0,127
160,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,369,1,0,128
161,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,342,0,0,128
162,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,434,1,0,129
163,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,442,1,0,130
164,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,355,0,0,130
165,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,430,0,1,129
166,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,582,0,0,129
167,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,462,1,0,130
168,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,359,1,1,130
169,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,335,1,0,131
170,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,1132,1,0,132
171,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,506,0,1,131
172,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,725,1,1,131
173,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,383,0,0,131
174,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,408,0,0,131
175,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,490,1,1,131
176,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,662,1,0,132
177,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,549,0,0,132
178,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,591,0,0,132
179,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,396,1,1,132
180,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,469,0,0,132
181,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,843,1,0,133
182,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,1514,1,1,133
183,5f9ac9de923dca223848cf19,8946542,1.69E+12,,,,,133
184,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,960,1,0,134
185,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,787,0,0,134
186,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,457,1,1,134
187,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,465,1,0,135
188,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,435,0,0,135
189,5f9ac9de923dca223848cf19,8946542,1.69E+12,0,392,0,0,135
